Judul,Tanggal,Penulis,Label,Kota,Content,Url
"
        Mobil Pajero Terguling di Jembatan Besi Jakbar    ","Minggu, 08 Jan 2023 04:23 WIB",Lisye Sri Rahayu - detikNews,detikNews,Jakarta,"Jakarta - Mobil Pajero mengalami kecelakaan tunggal hingga terbalik di wilayah Jembatan Besi, Tambora, Jakarta Barat (Jakbar). Belum diketahui penyebab dari kecelakaan itu.Kecelakaan ini diinformasikan oleh TMC Polda Metro Jaya melalui akun Twitternya. Petugas telah menangani kecelakaan ini.""02.39 kecelakaan mobil terguling di kawasan Jembatan Besi Tambora Jakarta Barat, saat ini sudah dalam penanganan petugas Polri,"" tulis TMC Polda Metro Jaya dalam akun Twitternya, Minggu (8/1/2023).


    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Baca juga: Warga Tangerang Pembobol Kartu Kredit Miliaran Rupiah Dibui 5 TahunNTMC Polri membenarkan adanya kecelakaan ini. Petugas juga sudah belum ada informasi mengenai penyebab kecelakaan ini.""Untuk informasinya kecelakaan mobil memang terjadi, kecelakaan tunggal, informasinya sudah ditangani petugas. Untuk penyebab belum diinformasikan, informasinya terguling saja, kecelakaan tunggal,"" kata petugas call center NTMC Polri, Jati, saat dihubungi pukul 04.11 WIB.Jati menyebut tak ada kemacetan lalu lintas imbas kecelakaan ini. Petugas disebut telah selesai melakukan penanganan.""Ini kecelakaan terjadi pukul 2.39 jadi tidak ada kemacetan informasinya, jadi langsung ditangani petugas,"" jelasnya.Pajero terguling di Tambora (Foto: Twitter TMC Polda Metro Jaya)Baca juga: Cerita Paniknya Warga Saat 2 Orang Dibakar di Jakut, Api Sambar Terpal PKLSimak juga 'Penampakan Uang Miliaran Berhamburan di Sumbar gegara Mobil Terbalik':[Gambas:Video 20detik]
(lir/lir)


kecelakaan pajero jembatan besi tambora jakarta barat jabodetabek",https://news.detik.com/berita/d-6503948/mobil-pajero-terguling-di-jembatan-besi-jakbar
"
        8 Orang Sekeluarga Tewas dalam Kecelakaan Mobil di Aljazair    ","Minggu, 08 Jan 2023 03:57 WIB",Lisye Sri Rahayu - detikNews,detikNews,Jakarta,"Jakarta - Kecelakaan mobil terjadi di Aljazair timur. Pertahanan sipil setempat menyebut 8 orang dalam satu keluarga tewas dalam insiden ini.Dilansir AFP, Sabtu (7/1/2023), anak-anak yang berusia 4 sampai 13 tahun, orang tua dan bibi meninggal setelah kendaraan yang mereka tumpangi bertabrakan dengan truk semi-trailer di dekat Kota Batna. Belum dijelaskan penyebab dari kecelakaan ini.Baca juga: Apakah Jerman Cukup Menarik Bagi Pekerja Asing Berkualifikasi Tinggi?Pada 2021, Aljazair mencatat hampir 22.000 kecelakaan lalu lintas yang menewaskan 3.061 orang dan menyebabkan 29.763 luka-luka, menurut pihak berwenang.


    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Jumlah korban untuk tahun 2022 belum diumumkan.Kecepatan adalah penyebab utama kecelakaan di negara Afrika Utara itu. Hal itu berdasarkan data dari badan keselamatan jalan pemerintah Aljazair.Baca juga: 3 Kerajaan Islam Terbesar Paling Berpengaruh di Dunia, dari Turki-IndiaSimak juga 'Penampakan Uang Miliaran Berhamburan di Sumbar gegara Mobil Terbalik':[Gambas:Video 20detik]
(lir/lir)


aljazair kecelakaan mobil kecelakaan tewas kecelakaan",https://news.detik.com/internasional/d-6503946/8-orang-sekeluarga-tewas-dalam-kecelakaan-mobil-di-aljazair
"
        Mobil Kecelakaan Bikin Sopir Nancep di Pagar gegara Kecepatan Tinggi    ","Sabtu, 07 Jan 2023 18:13 WIB",Sendi Febryanto - detikSumut,detikSumut,Medan,"Medan - FJE (18), seorang mahasiswa tewas tertancap besi pagar usai mobil Honda Jazz yang dikendarainya menabrak pembatas jalan. Saat menabrak pembatas jalan, mobil tersebut melaju dengan kecepatan tinggi.""Hasil olah TKP sudah tadi pagi, berdasarkan saksi yang berada di TKP mengatakan mobil yang dikendarai korban melaju kencang,"" ujar Kanit Lantas Polsek Medan Baru, MP Sidauruk, Sabtu (7/1/2023).Peristiwa nahas itu dialami FJE bersama dua rekannya NA (18) dan DB (18) ketika melintas di Jalan Imam Bonjol Medan tepatnya depan Tiara Convention Hall.



    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

""(Mobil) kehilangan kendali, kemudian menabrak pembatas jalan lalu mobil terguling dan baru berhenti di tangga Tiara Convention Hall,"" jelasnya.Baca juga: Mobil Tabrak Pembatas Jalan di Medan, Pengemudi Tewas Tertancap PagarKedua rekan FJE mengalami luka berat akibat kecelakaan itu dan langsung dibawa ke rumah sakit terdekat guna mendapat perawatan intensif.Keterangan awal yang didapat pihak polisi dari korban selamat NA (18) mengatakan penyebab kecelakaan adalah karena kecepatan tinggi.""Keterangan dari NA (18) penyebab tabrakan akibat kecepatan tinggi,"" ucapnya.MP Sidauruk menyebut saat ini kedua korban masih dalam perawatan intensif dan belum bisa memberikan keterangan lebih lanjut.""Korban selamat masih dirawat, diopname,"" tutupnya.Baca juga: Wanita Paruh Baya di Medan Tewas Terlindas Truk!
Simak Video ""Niko Pria yang Diminta AKB Achiruddin Ambil Senjata Laras Panjang""
[Gambas:Video 20detik]
(astj/astj)


medan sumut sumatera utara kecelakaan lalu lintas polsek medan baru",https://www.detik.com/sumut/berita/d-6503594/mobil-kecelakaan-bikin-sopir-nancep-di-pagar-gegara-kecepatan-tinggi
"
        Wanita Paruh Baya di Medan Tewas Terlindas Truk!    ","Sabtu, 07 Jan 2023 17:08 WIB",Nizar Aldi - detikSumut,detikSumut,Medan,"Medan - Seorang wanita paruh baya berinisial NA tewas setelah sepeda motornya diseruduk truk dari belakang. Kejadian tersebut terjadi hari ini di Jalan Ringroad simpang Asoka, Medan.Kanit Lantas Polsek Sunggal, Iptu Andrea Nasution mengatakan kejadian tersebut bermula saat NA yang mengendarai sepeda motor seorang diri di Jalan Ringroad. Dari belakang sepeda motornya yang berhenti karena lampu merah, ditabrak oleh truk.""Mereka itu (dari) satu arah (yang sama), terus ibu itu mau ke kanan dia mau ke Asoka, dari belakang datang truk,"" kata Iptu Andrea Nasution saat dihubungi detikSumut, Sabtu (7/1/2023).



    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Baca juga: Mobil Tabrak Pembatas Jalan di Medan, Pengemudi Tewas Tertancap PagarTruk tersebut ternyata ngebut karena mengejar traffic light yang saat itu lampu hijau dan berubah menjadi lampu merah. Akibatnya truk tersebut menyenggol dan membuat korban tewas di tempat.""Satu arahnya orang ini, truknya ngejar lampu merah, tersenggol lah,"" ujarnya.Dari foto yang diterima detikSumut, terlihat kondisi wanita paruh baya tersebut sangat mengenaskan. Kepalanya terlihat hancur remuk akibat terlindas truk.Wanita itu terlihat memakai sepeda motor bebek, wanita memakai jaket hitam dan baju gamis berwarna merah muda. Setelah kejadian, mayat wanita tersebut dibawa ke rumah sakit terdekat.Baca juga: Lintas Riau-Sumut di Rohil Macet 20 KM Akibat Tronton Rusak di Tikungan
Simak Video ""Aksi Bela Al-Qur'an di Medan, Massa Bakar Patung Rasmus Paludan""
[Gambas:Video 20detik]
(astj/astj)


medan sumut polsek sunggal kecelakaan lalu lintas tewas",https://www.detik.com/sumut/berita/d-6503458/wanita-paruh-baya-di-medan-tewas-terlindas-truk
"
        Truk Tabrak Tronton di Tol Permai, Brondolan Sawit Berserakan    ","Sabtu, 07 Jan 2023 14:06 WIB",Raja Adil Siregar - detikSumut,detikSumut,Pekanbaru,"Pekanbaru - Kecelakaan terjadi di ruas Tol Pekanbaru-Dumai (Permai). Sebuah mobil truk dari Pekanbaru menuju Bathin Solapan nabrak tronton yang tengah terparkir karena bocor ban.Wakil Direktur Lalulintas Polda Riau AKBP Donni Eka mengatakan kedua mobil yang terlibat kecelakaan adalah truk BK 9779 E. Truk menabrak tronton BA 9317 QU.""Kejadian kemarin Jumat sore. Dua mobil truk terlibat kecelakaan di Tol Pekanbaru- Dumai KM 70 + 400A,"" kata Donni kepada detikSumut, Sabtu (7/1/2023).



    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Kecelakaan bermula saat mobil tronton yang dikemudikan Deni Saputra (45) berhenti di pinggi jalan. Mobil berhenti karena mengalami bocor ban dan sedang dalam pergantian.Baca juga: Sopir Ngantuk, Truk Kontainer Terbalik di Tol BelmeraTiba-tiba saja mobil yang dikemudikan Isra Azis (21) datang dari Pekanbaru - Bathin Solapan dengan kecepatan tinggi. Mobil langsung menabrak mobil tronton BA 9317 QU.""Mobil tronton yang dikemudikan oleh Deni berhenti di bahu jalan karena ban bocor. Di saat perbaikan itulah ditabrak langsung oleh truk,"" katanya.Akibat kejadian tersebut brondolan sawit yang dimuat berserakan di jalan. Bahkan minyak sawit terlihat membasahi jalanan""Penyebab kecelakaan karena supir truk mengantuk. Tidak ada korban jiwa dalam kecelakaan tersebut,"" kata Donni.Baca juga: Mobil Pengangkut Uang Terbalik di Padang Pariaman, Miliaran Rupiah Berserakan
Simak Video ""Viral Pria Diciduk Polisi saat Nonton Bioskop Sama Pacar, Ini Faktanya""
[Gambas:Video 20detik]
(ras/astj)


pekanbaru riau polda riau kecelakaan lalu lintas",https://www.detik.com/sumut/berita/d-6503205/truk-tabrak-tronton-di-tol-permai-brondolan-sawit-berserakan
"
        Wajib Tahu! Daftar Penyakit yang Tidak Dicover BPJS Kesehatan    ","Sabtu, 07 Jan 2023 13:59 WIB",Alethea Pricila - detikHealth,detikHealth,Jakarta,"Jakarta -
        
        Badan Penyelenggara Jaminan Sosial (BPJS) Kesehatan belakangan menjadi sorotan di media sosial. Dari banyaknya perbincangan seputar BPJS Kesehatan, banyak warganet yang mempertanyakan penyakit apa saja yang ditanggung BPJS.BPJS Kesehatan adalah lembaga penjamin dari pemerintah yang bertujuan untuk memenuhi dan melindungi hak-hak dasar kesehatan masyarakat melalui JKN-KIS. Biaya yang ditanggung juga telah diatur dalam Peraturan Pemerintah Kesehatan No 52 Tahun 2016.""Itu termasuk dalam benefit yang dijamin dalam program jaminan kesehatan nasional,"" terang Iqbal kepada detikcom Senin (2/1/2023).


    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

""JKN di tarif rumah sakit ditetapkan berdasarkan peraturan Menteri Kesehatan. Tarif INA-CBGs, besarannya mengacu dalam peraturan Menteri Kesehatan dimaksud,"" lanjutnya.Baca juga: Biaya RS Indra Bekti yang Tak Sepenuhnya Ditanggung BPJS dan AsuransiPenyakit yang Ditanggung BPJSIqbal menekankan seluruh layanan fasilitas kesehatan ditanggung BPJS. Terkecuali sejumlah manfaat yang tidak dijamin tertuang dalam penjabaran pasal 52 Perpres 82 Tahun 2018.''Di luar manfaat yang tidak dijamin itu, semua dijamin program Jaminan Kesehatan Nasional (JKN),'' terang Iqbal.''Jadi cakupan layanan JKN ini sudah mencakup semua jenis penyakit, semua tindakan medis, semua obat dan bahan habis pakai,'' sambung dia.Baca juga: Apakah BPJS Kesehatan Tanggung Biaya jika Tergigit Ular?



Halaman

                    1                

                    2                


                Selanjutnya 





indra bekti asuransi bpjs kesehatan perdarahan otak perdarahan otak ditanggung bpjs",https://health.detik.com/berita-detikhealth/d-6503200/wajib-tahu-daftar-penyakit-yang-tidak-dicover-bpjs-kesehatan
"
        Sopir Ngantuk, Truk Kontainer Terbalik di Tol Belmera    ","Sabtu, 07 Jan 2023 13:19 WIB",Raja Malo Sinaga - detikSumut,detikSumut,Medan,"Medan - Sebuah truk kontainer dengan nomor polisi BK 8494 XF terbalik di jalan tol Belmera (Belawan-Medan-Tanjung Morawa) KM 19,8. Truk itu terbalik karena ilham (42), sopir yang mengemudikan truk tersebut mengantuk saat berkendara.Peristiwa itu terjadi pagi tadi sekitar pukul 07.30 WIB. Lalu lintas tol Belmera sempat terkendala karena truk melintang di badan jalan.""Iya benar ada kecelakaan tunggal mobil truk kontainer. Sekitar pukul 7.30 pagi tadi,"" katan Kasat PJR Ditlantas Polda Sumut AKBP Thomas Sihombing saat dikonfirmasi, Sabtu (7/1/2023).



    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Menurut dia kecelakaan itu terjadi akibat sopir truk yang kurang berhati-hati.Baca juga: Mobil Pengangkut Uang Terbalik di Padang Pariaman, Miliaran Rupiah Berserakan""(Kecelakaan) disebabkan disebabkan kurangnya kehati-hatian dan mengantuk. Sehingga kendaraan oleng dan tidak bisa dikendalikan oleh supir, sehingga mobil truck kontainer tersebut terbalik dan terlentang di bahu ruas jalan tol Belmera,"" jelasnya.Saat bersamaan mobil box dengan nomor polisi B9314 TEU terperosok ke parit karena hendak menghindari senggolan dari truk yang terbalik itu.Hal tersebut sempat membuat situasi arus lalu lintas di seputaran TKP berhenti total dengan kondisi mobil truk kontainer melintang di tengah-tengah bahu ruas jalan Tol Jalur A.""Saat ini kontainernya sudah kita evakuasi tadi. Sekarang arus sudah lancar dan para korban sudah ditangani. Meski tadi kontainernya sempat melintang,"" tutupnya.Baca juga: Momen Warga Berebut Kutip Uang Berserak di Padang Pariaman
Simak Video ""Niko Pria yang Diminta AKB Achiruddin Ambil Senjata Laras Panjang""
[Gambas:Video 20detik]
(astj/astj)


tol belmera medan sumut sumatera utara kecelakaan tunggal polda sumut",https://www.detik.com/sumut/berita/d-6503136/sopir-ngantuk-truk-kontainer-terbalik-di-tol-belmera
"
        Cerita Anak-anak Naripan yang Pernah Ketabrak Saat Main Bola Jalanan    ","Sabtu, 07 Jan 2023 10:31 WIB",Sudirman Wamad - detikJabar,detikJabar,Bandung,"Bandung - Anak-anak di Jalan Naripan Kota Bandung terpaksa bermain bola di Taman Sepeda lantaran tak ada lapangan. Risiko kecelakaan selalu mengancam.Anak-anak di Naripan juga pernah tertabrak kendaraan yang melintas. Taman sepeda yang berdekatan dengan simpang lima itu memang merupakan wilayah padat lalu lintas. Terlebih lagi saat sore hari, waktu di mana mereka bermain bola.Baca juga: Murid SD di Bandung Barat Dilarang Bawa Lato-lato ke SekolahSuara sepekan beradu dengan deru kendaraan yang melintas. Bahaya mengintai kala bola keluar lapangan.



    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Rustaf (14), satu dari sekian anak Naripan yang pernah tertabrak kendaraan saat memungut bola. Namun, Rustaf mengaku tak kapok, sebab bermain bola adalah 'jalan ninjanya' untuk bahagia.Rustaf menceritakan saat dirinya tertabrak mobil. Namun, ia tak mengalami luka serius. ""Luka dikit. Pas mau ambil bola, menyeberang terus kena mobil,"" kata Rustaf saat berbincang dengan detikJabar di Taman Sepeda.""Kuat kok. Nggak kapok. Yang namanya senang mah susah hilangnya,"" kata Rustaf menambahkan sembari tertawa.Selain tertabrak, Rustaf juga menyebutkan bola kerap keluar taman dan membahayakan pengendara. Ia menceritakan tendangannya pernah mengenai kepala pengendara.""Untungnya pakai helm. Dan, pelan. Jadi nggak jatuh,"" katanya.Baca juga: Pria Bandung Koleksi 300 Video Intip CD Wanita dalam Setahun!Tak hanya Rustaf, Wilson (19) juga mengaku pernah tertabrak kendaraan saat mengambil bola yang keluar taman. ""Dulu saya 2013 pernah tertabrak, ya saat ambil bola juga,"" kata Wilson.Wilson mengatakan sepak bola bukan hanya soal permainan. Ia mengatakan sepak bola merupakan kebahagiaan dan pengembangan diri anak-anak Naripan.""Ya ini untuk kualitas diri dan kesenangan anak-anak sini. Karena lapangan tidak ada di sini,"" kata Wilson.
(sud/mso)


taman sepeda ruang publik ruang publik di bandung taman di bandung bandung berita jabar",https://www.detik.com/jabar/berita/d-6501853/cerita-anak-anak-naripan-yang-pernah-ketabrak-saat-main-bola-jalanan
"
        Pemotor Tewas Tertabrak Bus di Piyungan Bantul Usai Jatuh    ","Jumat, 06 Jan 2023 21:35 WIB",Pradito Rida Pertana - detikJateng,detikJateng,Bantul,"Bantul - Kecelakaan yang melibatkan bus pariwisata dengan pemotor terjadi di Jalan Jogja-Wonosari, tepatnya di Pedukuhan Kabregan, Kalurahan Srimulyo, Kapanewon Piyungan, Kabupaten Bantul. Akibatnya, satu pemotor meninggal dunia di lokasi kejadian.Kanit Gakkum Satlantas Polres Bantul Ipda Reni Juliani mengatakan kecelakaan itu terjadi sekitar pukul 16.30 WIB, Jumat (6/1). Kejadiannya bermula saat bus pariwisata bernomor polisi AA 7461 OD yang dikemudikan Irwan Priya Bakti (38), warga Kota Serang, Banten melaju dari barat ke timur.Saat bus itu melaju ada motor yang berhenti di tengah jalan karena hendak menyeberang ke arah selatan. Pada saat yang bersamaan melaju motor Aerox bernomor polisi AB 3319 OC dari arah barat ke timur. Motor itu dikendarai korban, wanita berinisial EB (17), warga Pengkok, Kapanewon Patuk, Gunungkidul.



    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Baca juga: Korban Tewas di Banjir Dinar Indah Semarang Terjebak di dalam Rumah""Motor Aerox melaju dari arah barat ke timur menabrak motor yang berhenti di tengah jalan itu lalu jatuh ke kiri atau utara dan ditabrak oleh bus pariwisata,"" kata Reni kepada detikJateng, Jumat (6/1/2023) malam.Akibat kejadian tersebut, korban mengalami luka berat dan tergeletak di jalan. Saat warga mendekat untuk memberikan pertolongan, korban diketahui sudah dalam kondisi meninggal dunia.""Kondisi pengendara MD (meninggal dunia) di tempat. Saat ini jasad korban sudah dibawa ke RS Hardjolukito,"" ucap Reni.Baca juga: Kisah Bu Eny Viral, Rumah Mewahnya Jadi Tontonan-Bahan Konten
Simak Video ""Bukan Tengah Malam, Ini Jam-jam Rawan Kecelakaan""
[Gambas:Video 20detik]
(dil/ahr)


bantul kecelakaan kecelakaan lalu lintas berita jateng",https://www.detik.com/jateng/jogja/d-6502586/pemotor-tewas-tertabrak-bus-di-piyungan-bantul-usai-jatuh
"
        Warga Lamongan Curhat Kangen Tilang Manual Diterapkan Lagi    ","Jumat, 06 Jan 2023 19:27 WIB",Eko Sudjarwo - detikJatim,detikJatim,Lamongan,"Lamongan - Ketiadaan tilang manual ternyata menimbulkan kerinduan di masyarakat. Rasa kangen tilang manual itu seiring dengan masih diterapkannya tilang online yang ternyata malah membuat banyak pengguna jalan mengabaikan ketertiban berlalu lintas.  Kerinduan terhadap penerapan tilang manual itu terungkap saat Satlantas Polres Lamongan menggelar Jumat Curhat bersama pegiat medsos dan masyarakat.""Sejak tidak diberlakukannya tilang manual dan beralih ke sistem tilang elektronik atau tilang online, banyak pengendara yang mengabaikan ketertiban dan keselamatan lalu lintas,"" kata Hanif Mansuri, salah satu warga yang ikut dalam acara Jumat Curhat yang berlangsung di salah satu kafe di Lamongan, Jumat (6/1/2023).Baca juga: Pemasangan Kamera Tilang Elektronik di 2 Titik Kota Pasuruan Segera TuntasMenurut Hanif, sejumlah pelanggaran yang kerap ia jumpai dan terlihat secara kasat mata acap kali terjadi di Lamongan. Beberapa pelanggaran tersebut, sebut Hanif, adalah pengendara roda dua yang tidak memakai helm dan kendaraan yang tidak sesuai standar, seperti tanpa kaca spion, menggunakan ban lebih kecil dari standar dan lain sebagainya.



    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

""Mereka dengan percaya diri mengabaikan ketertiban lalu lintas, karena jumlah ETLE (Electronic Traffic Law Enforcement) di Lamongan hanya ada di 2 titik,"" ujarnya.  Pelanggar lalu lintas inipun, ungkap Hanif, berusaha menghindari tilang elektronik dengan melewati jalur lain yang tidak ada kamera ETLE. Selain soal tilang manual, Hanif juga mengeluhkan penggunaan knalpot mobil bersuara kencang dan nyaring, seperti knalpot singa atau pun knalpot serigala yang kerap digunakan truk dan mobil pikap.""Kalau sepeda motor yang pakai knalpot brong saja ditindak, masak mobil yang pakai knalpot bersuara keras tidak ditindak,"" ucap Hanif.Menanggapi curhatan ini, Kasatlantas Polres Lamongan AKP Aristianto Budi Sutrisno menjelaskan kebijakan Kapolri memang tilang manual tidak lagi digunakan. Meski demikian, menurut Aris, aspirasi terkait banyaknya pengendara yang melanggar ketertiban lalu lintas menjadi masukan yang berharga bagi Satlantas.Baca juga: Mobil Incar di Jombang Tilang Ratusan Pelanggar Lalu Lintas Per Hari""Kecuali tindakan pelanggar lalu lintas yang sangat berpotensi menyebabkan kecelakaan lalu lintas, itu masih diperkenankan melakukan tindakan. Contohnya seperti balap liar, yang kemarin juga sudah kita lakukan penindakan,"" kata Aris.Sebenarnya, terang Aris, fungsi dan tujuan tilang adalah untuk membuat tertib masyarakat, tertib di jalan, tidak semena-mena, menumbuhkan etika berlalulintas di jalan raya.""Ini menjadi saran dan masukan bagi kami, dan akan kami teruskan kepada pimpinan. Begitu juga terkait mobil dengan knalpot bersuara keras,"" tuturnya.Selain curhatan soal 'kangen' dengan tilang manual, ada juga yang menyampaikan keresahannya terkait keberadaan pak ogah yang mengatur lalu lintas di perbaikan jalan nasional, yang dinilai justru menyebabkan kemacetan semakin panjang. Kemudian juga terkait penyeberangan perlintasan kereta api di depan Rumah Sakit Muhammadiyah Lamongan (RSML).""Untuk penyeberangan di depan RSML kita sudah memanggil instansi terkait, baik Dinas Perhubungan maupun PT KAI, untuk menutup lokasi tersebut. Karena dari segi keselamatan jalan, itu sangat menghawatirkan dan sebenarnya tidak layak untuk dilintasi pengguna jalan. Tapi di sana ada supplay endimen yaitu adanya kebutuhan dari masyarakat dan juga ada yang menyediakan. Masyarakat lokal terbiasa melintasi lokasi tersebut, sehingga tetap dibuka,"" ucap Aris.
Simak Video ""Polisi Mulai Kembali Tilang Manual, Ini Pelanggaran yang Diincar""
[Gambas:Video 20detik]
(dpe/iwd)


tilang manual tilang etle jumat curhat",https://www.detik.com/jatim/berita/d-6502408/warga-lamongan-curhat-kangen-tilang-manual-diterapkan-lagi
"
        Mobil Pengangkut Uang Terbalik di Padang Pariaman, Warga Berebut Kutip Duit    ","Jumat, 06 Jan 2023 17:57 WIB",Jeka Kampai - detikSumut,detikSumut,Padang Pariaman,"Padang Pariaman - Satu mobil pengangkut uang terbalik di Padang Pariaman, Sumatera Barat (Sumbar). Warga di lokasi langsung berebut untuk mengumpulkan duit yang berserakan di pinggir jalan.Direktur Lalu Lintas Polda Sumbar, Kombes Hilman Wijaya menyebutkan, mobil pengangkut uang tersebut terbalik karena kondisi jalanan yang licin.""Dugaan sementara, mobil kehilangan kendali karena jalan licin. Mungkin habis hujan atau menghindari sesuatu,"" kata Hilman, Jumat (6/1/2023).



    ADVERTISEMENT
  















        SCROLL TO RESUME CONTENT
  

Baca juga: Mobil Pengangkut Uang Terbalik di Padang Pariaman, Miliaran Rupiah BerserakanSebelum terbalik, mobil yang mengangkut uang milik Bank BRI itu sempat menabrak rumah warga. Uang miliaran rupiah yang dibawa pun berserakan di pinggir jalan dan di pinggir rumah warga.Warga yang menyaksikan peristiwa itu lantas berebut untuk mengambil uang yang berserakan. Tak lama kemudian, polisi datang dan meminta warga mengembalikan uang yang sempat dipungut mereka.""Kebetulan, di lokasi melintas rombongan tim Bola Volly Popsivo Polda Sumbar yang kemudian membantu proses pengamanan uang dan menolong korban,"" katanya.Ia belum mendapat rincian berapa banyak uang yang dibawa mobil yang terbalik tersebut, namun uang itu sudah dikembalikan ke pihak bank.Akibat kecelakaan, dua orang mengalami luka serius dan dilarikan ke rumah sakit terdekat. Keduanya adalah petugas bank.Baca juga: Konstruksi Tol Pekanbaru-Bangkinang yang Habiskan Rp 4,8 Triliun
Simak Video ""Penampakan Banjir Landa Sumatera Barat, Terjang Tiga Daerah""
[Gambas:Video 20detik]
(dpw/dpw)


padang pariaman mobil pengangkut uang kecelakaan mobil pengangkut uang terbalik sumbar sumatera barat",https://www.detik.com/sumut/berita/d-6502263/mobil-pengangkut-uang-terbalik-di-padang-pariaman-warga-berebut-kutip-duit
